full_ph,ph1_product_type,ph2_product_area,ph3_article_group,ph4_product_profit_centre,ph5_article_sub_group,prod_hier_text_de,prod_hier_text_en,profit_centre,reference_material_no,profit_centre_text_de,profit_centre_text_en,reference_prod_hierarchy,reporting_prod_category,reference_prod_hier_text_de,reference_prod_hier_text_en,reporting_prod_grp1,reporting_prod_grp1_text_de,reporting_prod_grp1_text_en,reporting_prod_grp2,reporting_prod_grp2_text_de,reporting_prod_grp2_text_en,reporting_prod_grp3,reporting_prod_grp3_text_de,reporting_prod_grp3_text_en,reporting_prod_grp4,reporting_prod_grp4_text_de,reporting_prod_grp4_text_en
101022228911,10,10,22,228,911,Nachlässe Range Cooker,Discounts - Range cooker,228,50518051,Nachlässe Range Cooker                  ,Discounts - Range cooker                ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,334,Herde/Backöfen,Ovens,408,Range Cooker,Range cookers
101023,10,10,23,,,Dampfgarer,Steam ovens,940,50517297,Dampfgarer                              ,Steam ovens                             ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229,10,10,23,229,,Dampfgarer,Steam ovens,229,50517298,Dampfgarer                              ,Steam ovens                             ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229111,10,10,23,229,111,"Dampfgarer Drucklos, Stand",Countertop steam ovens,229,50517299,"Dampfgarer Drucklos, Stand              ",Countertop steam ovens                  ,                    ,010,MDA Standgeräte,MDA freestanding,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,411,Dampfgarer (Stand),Steam cookers freestanding
101023229112,10,10,23,229,112,"Dampfgarer 35 cm, Drucklos, Einbau",Steam ovens 35 cm,229,50517300,"Dampfgarer 35 cm, Drucklos, Einbau      ",Steam ovens 35 cm                       ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229212,10,10,23,229,212,"Dampfgarer 45 cm, Drucklos",Steam ovens 45 cm,229,50517301,"Dampfgarer 45 cm, Drucklos              ",Steam ovens 45 cm                       ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229222,10,10,23,229,222,"Dampfgarer 45 cm, Kombi mit Mikrowelle",Steam ovens with microwave,229,50517302,"Dampfgarer 45 cm, Kombi mit Mikrowelle  ",Steam ovens with microwave              ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229232,10,10,23,229,232,"Dampfbacköfen 45 cm, EDST-Garraum","Combi steam ovens 45 cm, st.steel cavity",229,50517303,"Dampfbacköfen 45 cm, EDST-Garraum       ","Combi steam ovens 45 cm, st.steel cavity",                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229332,10,10,23,229,332,"Dampfbacköfen 60 cm, EDST-Garraum","Combi steam ovens 60 cm, st.steel cavity",229,50517304,"Dampfbacköfen 60 cm, EDST-Garraum       ","Combi steam ovens 60 cm, st.steel cavity",                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229342,10,10,23,229,342,"Dampfbacköfen 30 Zoll, EDST-Garraum","Combi steam ovens 30 in, st.steel cavity",229,50519700,"Dampfbacköfen 30 Zoll, EDST-Garraum     ","Combi steam ovens 30 in, st.steel cavity",                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229432,10,10,23,229,432,"Dampfgarer, Druck",Pressure steam ovens,229,50517305,"Dampfgarer, Druck                       ",Pressure steam ovens                    ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229611,10,10,23,229,611,Sonstige Dampfgarer,Miscellaneous steam ovens,229,50517306,Sonstige Dampfgarer                     ,Miscellaneous steam ovens               ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229700,10,10,23,229,700,Digitale Produkte Dampfgarer,Digital products steam ovens,229,50519701,Digitale Produkte Dampfgarer            ,Digital products steam ovens            ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229711,10,10,23,229,711,Zusätz.Ausstattung Dampfgarer,Machine options - Steam ovens,229,50517307,Zusätz.Ausstattung Dampfgarer           ,Machine options - Steam ovens           ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101023229911,10,10,23,229,911,Nachlässe Dampfgarer,Discounts-Steam ovens,229,50517308,Nachlässe Dampfgarer                    ,Discounts-Steam ovens                   ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,335,Dampfgaren,Steam cookers,410,Dampfgarer (Einbau),Steam cookers built-in
101024,10,10,24,,,Mikrowellengeräte,Microwave ovens,940,50517309,Mikrowellengeräte                       ,Microwave ovens                         ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,413,Mikrowellengeräte (Einbau),Microwave ovens built-in
101024242,10,10,24,242,,Mikrowellengeräte,Microwave ovens,242,50517310,Mikrowellengeräte                       ,Microwave ovens                         ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,413,Mikrowellengeräte (Einbau),Microwave ovens built-in
101024242112,10,10,24,242,112,Mikrowellengeräte Stand,"Microwave ovens, freestanding",242,50517311,Mikrowellengeräte Stand                 ,"Microwave ovens, freestanding           ",                    ,010,MDA Standgeräte,MDA freestanding,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,414,Mikrowellengeräte (Stand),Microwave ovens freestanding
101024242211,10,10,24,242,211,"Mikrowellengeräte, 35 cm Höhe, Einbau","Microwave ovens, 35 cm niche, built in",242,50517312,"Mikrowellengeräte, 35 cm Höhe, Einbau   ","Microwave ovens, 35 cm niche, built in  ",                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,413,Mikrowellengeräte (Einbau),Microwave ovens built-in
101024242311,10,10,24,242,311,"Mikrowellengeräte, 45 cm Höhe, Einbau","Microwave ovens, 45 cm niche, built in",242,50517313,"Mikrowellengeräte, 45 cm Höhe, Einbau   ","Microwave ovens, 45 cm niche, built in  ",                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,413,Mikrowellengeräte (Einbau),Microwave ovens built-in
101024242711,10,10,24,242,711,Zusätz.Ausstattung Mikrowellengeräte,Machine options - Microwave ovens,242,50517314,Zusätz.Ausstattung Mikrowellengeräte    ,Machine options - Microwave ovens       ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,413,Mikrowellengeräte (Einbau),Microwave ovens built-in
101024242911,10,10,24,242,911,Nachlässe Mikrowellengeräte,Discounts - Microwave ovens,242,50517315,Nachlässe Mikrowellengeräte             ,Discounts - Microwave ovens             ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,336,Mikrowellengeräte,Microwaves,413,Mikrowellengeräte (Einbau),Microwave ovens built-in
101026,10,10,26,,,Kochmulden/-felder,Hobs,940,50517316,Kochmulden/-felder                      ,Hobs                                    ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262,10,10,26,262,,Kochfelder,Hobs,262,50517317,Kochfelder                              ,Hobs                                    ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262121,10,10,26,262,121,Kombi-Kochfelder Elektro,Combination ceramic hob units -Electric,262,50517319,Kombi-Kochfelder Elektro                ,Combination ceramic hob units -Electric ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262131,10,10,26,262,131,Kombi-Kochfelder Induktion,Combination ceramic hob units-Induction,262,50517320,Kombi-Kochfelder Induktion              ,Combination ceramic hob units-Induction ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262221,10,10,26,262,221,Autarke Kochfelder Elektro,Self-cont. ceramic hob units -Electric,262,50517321,Autarke Kochfelder Elektro              ,Self-cont. ceramic hob units -Electric  ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262231,10,10,26,262,231,Autarke Kochfelder Induktion,Self-cont. ceramic hob units-Induction,262,50517322,Autarke Kochfelder Induktion            ,Self-cont. ceramic hob units-Induction  ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262241,10,10,26,262,241,Autarke Kochfelder mit Dunstabzug,Hob units with cooktop extraction,262,50518052,Autarke Kochfelder mit Dunstabzug       ,Hob units with cooktop extraction       ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262311,10,10,26,262,311,Autarke Kochfelder Gas,Self-contained ceramic hob units-Gas,262,50517323,Autarke Kochfelder Gas                  ,Self-contained ceramic hob units-Gas    ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262321,10,10,26,262,321,Autarke Kochmulden Gas,Self-contained hob units-Gas,262,50517324,Autarke Kochmulden Gas                  ,Self-contained hob units-Gas            ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262411,10,10,26,262,411,Rangetops,Rangetops,262,50517325,Rangetops                               ,Rangetops                               ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262611,10,10,26,262,611,Sonstige Kochmulden/Kochfelder,Miscellaneous hob units,262,50517326,Sonstige Kochmulden/Kochfelder          ,Miscellaneous hob units                 ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262651,10,10,26,262,651,Schaltkästen,Control units,262,50517327,Schaltkästen                            ,Control units                           ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262711,10,10,26,262,711,Zusätz.Ausstattung Kochmulden/Kochfelder,Machine options - Hob units,262,50517328,Zusätz.Ausstattung Kochmulden/Kochfelder,Machine options - Hob units             ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101026262911,10,10,26,262,911,Nachlässe Kochmulden/Kochfelder,Discounts - Hob units,262,50517329,Nachlässe Kochmulden/Kochfelder         ,Discounts - Hob units                   ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,416,Kochfelder,Hobs
101027,10,10,27,,,CombiSet,CombiSet,940,50517330,CombiSet                                ,CombiSet                                ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271,10,10,27,271,,CombiSet,Combisets,271,50517331,CombiSet                                ,Combisets                               ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271111,10,10,27,271,111,CombiSet Elektro/Induktion,CombiSet Electric/induction,271,50517332,CombiSet Elektro/Induktion              ,CombiSet Electric/induction             ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271121,10,10,27,271,121,CombiSet Gas,CombiSet Gas,271,50517333,CombiSet Gas                            ,CombiSet Gas                            ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271211,10,10,27,271,211,CombiSet Andere Bauformen,CombiSet other constructions,271,50517334,CombiSet Andere Bauformen               ,CombiSet other constructions            ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271311,10,10,27,271,311,CombiSet/Tischlüfter-Kombination,CombiSet/Cooktop extractor-Set,271,50518053,CombiSet/Tischlüfter-Kombination        ,CombiSet/Cooktop extractor-Set          ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271321,10,10,27,271,321,Tischlüfter,Cooktop extractor,271,50518898,Tischlüfter                             ,Cooktop extractor                       ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271611,10,10,27,271,611,Sonstige CombiSet,Miscellaneous Combi-Set,271,50517335,Sonstige CombiSet                       ,Miscellaneous Combi-Set                 ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271711,10,10,27,271,711,Zusätz.Ausstattung CombiSet,Machine options - CombiSet,271,50517336,Zusätz.Ausstattung CombiSet             ,Machine options - CombiSet              ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101027271911,10,10,27,271,911,Nachlässe CombiSet,Discounts - CombiSet,271,50517337,Nachlässe CombiSet                      ,Discounts - CombiSet                    ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,337,Kochfelder/Combi-Sets,Hobs/Combi-Sets,417,Combisets,Combisets
101028,10,10,28,,,Dunstabzugshauben,Cooker hoods,940,50517338,Dunstabzugshauben                       ,Cooker hoods                            ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,338,Dunstabzugshauben,Cooker hoods,419,Dunstabzugshauben,Cooker hoods
101028282,10,10,28,282,,Dunstabzugshauben (Einbau),Cooker hoods (built-in),282,50517339,Dunstabzugshauben (Einbau)              ,Cooker hoods (built-in)                 ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,338,Dunstabzugshauben,Cooker hoods,419,Dunstabzugshauben,Cooker hoods
101028282111,10,10,28,282,111,Unterbau- und Zwischenbauhauben,Built-under and slot-in cooker hoods,282,50517340,Unterbau- und Zwischenbauhauben         ,Built-under and slot-in cooker hoods    ,                    ,005,MDA Einbaugeräte,MDA built-in,113,BU Kochen,BU Cooking,233,Kochen Geräte,Cooking Appliances,338,Dunstabzugshauben,Cooker hoods,419,Dunstabzugshauben,Cooker hoods
